pdb,execution_time
pdb5ul8_A_hinge_2_sigma1.5.pdb,0.129267
pdb5ul8_A_hinge_1_sigma0.5.pdb,0.518468
pdb5wkm_A_hinge_10_sigma0.5.pdb,0.550442
pdb5wkm_A_hinge_2_sigma1.0.pdb,0.377508
pdb5wkm_A_hinge_10_sigma1.5.pdb,0.105149
pdb5wkm_A_hinge_5_sigma0.5.pdb,0.591375
pdb5wkm_A_hinge_9_sigma1.5.pdb,0.163512
pdb5wkm_A_hinge_4_sigma0.5.pdb,0.585886
pdb5wkm_A_hinge_1_sigma1.5.pdb,0.128997
pdb5wkm_A_hinge_6_sigma1.5.pdb,0.144905
pdb5wkm_A_hinge_0_sigma1.0.pdb,0.402952
pdb5wkm_A_hinge_1_sigma1.0.pdb,0.334584
pdb5wkm_A_hinge_3_sigma1.5.pdb,0.083845
pdb5wkm_A_hinge_0_sigma0.5.pdb,0.602085
pdb5wkm_A_hinge_2_sigma0.5.pdb,0.598565
pdb5wkm_A_hinge_4_sigma1.0.pdb,0.357738
pdb5wkm_A_hinge_8_sigma1.0.pdb,0.398126
pdb5wkm_A_hinge_5_sigma1.0.pdb,0.371484
pdb5wkm_A_hinge_8_sigma1.5.pdb,0.111089
pdb5wkm_A_hinge_3_sigma1.0.pdb,0.445912
pdb5wkm_A_hinge_3_sigma0.5.pdb,0.604699
pdb5wkm_A_hinge_7_sigma0.5.pdb,0.544264
pdb5wkm_A_hinge_6_sigma0.5.pdb,0.556848
pdb5wkm_A_hinge_6_sigma1.0.pdb,0.313466
pdb5wkm_A_hinge_4_sigma1.5.pdb,0.144125
pdb5wkm_A_hinge_5_sigma1.5.pdb,0.126353
pdb5wkm_A_hinge_0_sigma1.5.pdb,0.14629
pdb5wkm_A_hinge_9_sigma1.0.pdb,0.316798
pdb5wkm_A_hinge_2_sigma1.5.pdb,0.146589
pdb5wkm_A_hinge_10_sigma1.0.pdb,0.403891
pdb5wkm_A_hinge_7_sigma1.0.pdb,0.338088
pdb5wkm_A_hinge_9_sigma0.5.pdb,0.541579
pdb5wkm_A_hinge_7_sigma1.5.pdb,0.156664
pdb5wkm_A_hinge_1_sigma0.5.pdb,0.591081
pdb5wkm_A_hinge_8_sigma0.5.pdb,0.532042
pdb3s72_B_hinge_2_sigma1.5.pdb,0.137467
pdb3s72_B_hinge_7_sigma1.0.pdb,0.370815
pdb3s72_B_hinge_3_sigma1.5.pdb,0.119939
pdb3s72_B_hinge_8_sigma1.5.pdb,0.155634
pdb3s72_B_hinge_0_sigma1.5.pdb,0.119426
pdb3s72_B_hinge_3_sigma0.5.pdb,0.630968
pdb3s72_B_hinge_6_sigma1.0.pdb,0.387552
pdb3s72_B_hinge_6_sigma0.5.pdb,0.512419
pdb3s72_B_hinge_1_sigma1.5.pdb,0.153931
pdb3s72_B_hinge_4_sigma1.0.pdb,0.358846
pdb3s72_B_hinge_8_sigma0.5.pdb,0.604318
pdb3s72_B_hinge_6_sigma1.5.pdb,0.087895
pdb3s72_B_hinge_1_sigma1.0.pdb,0.378589
pdb3s72_B_hinge_4_sigma0.5.pdb,0.584332
pdb3s72_B_hinge_9_sigma1.5.pdb,0.106584
pdb3s72_B_hinge_10_sigma1.5.pdb,0.126242
pdb3s72_B_hinge_5_sigma0.5.pdb,0.599591
pdb3s72_B_hinge_5_sigma1.5.pdb,0.073324
pdb3s72_B_hinge_1_sigma0.5.pdb,0.603229
pdb3s72_B_hinge_0_sigma1.0.pdb,0.305382
pdb3s72_B_hinge_7_sigma1.5.pdb,0.086909
pdb3s72_B_hinge_3_sigma1.0.pdb,0.340236
pdb3s72_B_hinge_10_sigma0.5.pdb,0.534954
pdb3s72_B_hinge_10_sigma1.0.pdb,0.328126
pdb3s72_B_hinge_9_sigma0.5.pdb,0.519794
pdb3s72_B_hinge_2_sigma1.0.pdb,0.333024
pdb3s72_B_hinge_0_sigma0.5.pdb,0.610868
pdb3s72_B_hinge_2_sigma0.5.pdb,0.633792
pdb3s72_B_hinge_9_sigma1.0.pdb,0.406885
pdb3s72_B_hinge_7_sigma0.5.pdb,0.527846
pdb3s72_B_hinge_8_sigma1.0.pdb,0.29173
pdb3s72_B_hinge_4_sigma1.5.pdb,0.115029
pdb3s72_B_hinge_5_sigma1.0.pdb,0.308885
pdb5kp3_A_hinge_5_sigma1.0.pdb,0.055652
pdb5kp3_A_hinge_3_sigma1.5.pdb,0.036681
pdb5kp3_A_hinge_5_sigma1.5.pdb,0.014275
pdb5kp3_A_hinge_0_sigma1.5.pdb,0.045132
pdb5kp3_A_hinge_0_sigma0.5.pdb,0.094777
pdb5kp3_A_hinge_2_sigma1.0.pdb,0.04392
pdb5kp3_A_hinge_4_sigma1.5.pdb,0.036239
pdb5kp3_A_hinge_0_sigma1.0.pdb,0.059897
pdb5kp3_A_hinge_3_sigma0.5.pdb,0.076631
pdb5kp3_A_hinge_2_sigma1.5.pdb,0.021391
pdb5kp3_A_hinge_4_sigma0.5.pdb,0.078222
pdb5kp3_A_hinge_4_sigma1.0.pdb,0.042879
pdb5kp3_A_hinge_1_sigma0.5.pdb,0.069265
pdb5kp3_A_hinge_3_sigma1.0.pdb,0.062205
pdb5kp3_A_hinge_1_sigma1.0.pdb,0.054131
pdb5kp3_A_hinge_2_sigma0.5.pdb,0.082942
pdb5kp3_A_hinge_5_sigma0.5.pdb,0.071957
pdb5kp3_A_hinge_1_sigma1.5.pdb,0.026049
pdb5b5r_A_hinge_1_sigma0.5.pdb,1.085457
pdb5b5r_A_hinge_3_sigma1.0.pdb,0.734833
pdb5b5r_A_hinge_8_sigma0.5.pdb,0.957573
pdb5b5r_A_hinge_4_sigma1.0.pdb,0.741822
pdb5b5r_A_hinge_0_sigma1.0.pdb,0.750003
pdb5b5r_A_hinge_0_sigma1.5.pdb,0.377176
pdb5b5r_A_hinge_6_sigma1.0.pdb,0.773149
pdb5b5r_A_hinge_0_sigma0.5.pdb,1.022448
pdb5b5r_A_hinge_8_sigma1.5.pdb,0.299684
pdb5b5r_A_hinge_2_sigma0.5.pdb,1.046382
pdb5b5r_A_hinge_10_sigma1.5.pdb,0.297165
pdb5b5r_A_hinge_9_sigma1.5.pdb,0.304556
pdb5b5r_A_hinge_5_sigma1.5.pdb,0.369295
pdb5b5r_A_hinge_9_sigma1.0.pdb,0.659731
pdb5b5r_A_hinge_2_sigma1.0.pdb,0.757448
pdb5b5r_A_hinge_5_sigma0.5.pdb,1.009191
pdb5b5r_A_hinge_3_sigma0.5.pdb,1.057332
pdb5b5r_A_hinge_4_sigma0.5.pdb,0.963846
pdb5b5r_A_hinge_10_sigma0.5.pdb,1.022358
pdb5b5r_A_hinge_1_sigma1.5.pdb,0.397532
pdb5b5r_A_hinge_10_sigma1.0.pdb,0.60835
pdb5b5r_A_hinge_7_sigma0.5.pdb,0.927002
pdb5b5r_A_hinge_5_sigma1.0.pdb,0.691712
pdb5b5r_A_hinge_6_sigma0.5.pdb,1.0748
pdb5b5r_A_hinge_7_sigma1.5.pdb,0.320969
pdb5b5r_A_hinge_1_sigma1.0.pdb,0.690745
pdb5b5r_A_hinge_9_sigma0.5.pdb,0.988345
pdb5b5r_A_hinge_2_sigma1.5.pdb,0.330457
pdb5b5r_A_hinge_4_sigma1.5.pdb,0.302309
pdb5b5r_A_hinge_3_sigma1.5.pdb,0.363121
pdb5b5r_A_hinge_7_sigma1.0.pdb,0.694548
pdb5b5r_A_hinge_6_sigma1.5.pdb,0.368332
pdb5b5r_A_hinge_8_sigma1.0.pdb,0.669289
pdb4nlj_A_hinge_1_sigma1.5.pdb,0.045754
pdb4nlj_A_hinge_3_sigma1.0.pdb,0.102989
pdb4nlj_A_hinge_6_sigma0.5.pdb,0.137965
pdb4nlj_A_hinge_0_sigma1.0.pdb,0.133104
pdb4nlj_A_hinge_2_sigma1.5.pdb,0.072432
pdb4nlj_A_hinge_6_sigma1.5.pdb,0.057152
pdb4nlj_A_hinge_2_sigma0.5.pdb,0.1787
pdb4nlj_A_hinge_1_sigma1.0.pdb,0.149668
pdb4nlj_A_hinge_3_sigma1.5.pdb,0.04997
pdb4nlj_A_hinge_0_sigma1.5.pdb,0.062772
pdb4nlj_A_hinge_2_sigma1.0.pdb,0.135513
pdb4nlj_A_hinge_4_sigma1.0.pdb,0.110548
pdb4nlj_A_hinge_4_sigma0.5.pdb,0.148024
pdb4nlj_A_hinge_5_sigma1.0.pdb,0.117813
pdb4nlj_A_hinge_5_sigma0.5.pdb,0.151745
pdb4nlj_A_hinge_0_sigma0.5.pdb,0.17786
pdb4nlj_A_hinge_3_sigma0.5.pdb,0.206483
pdb4nlj_A_hinge_1_sigma0.5.pdb,0.195261
pdb4nlj_A_hinge_6_sigma1.0.pdb,0.139157
pdb4nlj_A_hinge_5_sigma1.5.pdb,0.052622
pdb4nlj_A_hinge_4_sigma1.5.pdb,0.043944
pdb1q4g_A_hinge_9_sigma1.5.pdb,0.734052
pdb1q4g_A_hinge_0_sigma0.5.pdb,2.853763
pdb1q4g_A_hinge_0_sigma1.0.pdb,1.706912
pdb1q4g_A_hinge_5_sigma0.5.pdb,2.834895
pdb1q4g_A_hinge_1_sigma1.5.pdb,0.648302
pdb1q4g_A_hinge_8_sigma1.5.pdb,0.668529
pdb1q4g_A_hinge_4_sigma1.5.pdb,0.697488
pdb1q4g_A_hinge_10_sigma1.0.pdb,1.782759
pdb1q4g_A_hinge_8_sigma0.5.pdb,2.791809
pdb1q4g_A_hinge_3_sigma1.0.pdb,1.751731
pdb1q4g_A_hinge_4_sigma0.5.pdb,2.959929
pdb1q4g_A_hinge_6_sigma1.0.pdb,1.81084
pdb1q4g_A_hinge_7_sigma0.5.pdb,2.651845
pdb1q4g_A_hinge_7_sigma1.0.pdb,1.619248
pdb1q4g_A_hinge_6_sigma1.5.pdb,0.906319
pdb1q4g_A_hinge_2_sigma1.0.pdb,1.849198
pdb1q4g_A_hinge_10_sigma0.5.pdb,2.75231
pdb1q4g_A_hinge_5_sigma1.5.pdb,0.80012
pdb1q4g_A_hinge_9_sigma1.0.pdb,1.579668
pdb1q4g_A_hinge_8_sigma1.0.pdb,1.668647
pdb1q4g_A_hinge_3_sigma1.5.pdb,0.731883
pdb1q4g_A_hinge_0_sigma1.5.pdb,0.686637
pdb1q4g_A_hinge_5_sigma1.0.pdb,1.605925
pdb1q4g_A_hinge_7_sigma1.5.pdb,0.74527
pdb1q4g_A_hinge_3_sigma0.5.pdb,2.838546
pdb1q4g_A_hinge_1_sigma1.0.pdb,1.807741
pdb1q4g_A_hinge_9_sigma0.5.pdb,2.67772
pdb1q4g_A_hinge_2_sigma0.5.pdb,2.888857
pdb1q4g_A_hinge_4_sigma1.0.pdb,1.719046
pdb1q4g_A_hinge_1_sigma0.5.pdb,2.712336
pdb1q4g_A_hinge_6_sigma0.5.pdb,2.76071
pdb1q4g_A_hinge_2_sigma1.5.pdb,0.774365
pdb1q4g_A_hinge_10_sigma1.5.pdb,0.683307
pdb8dl4_A_hinge_7_sigma0.5.pdb,3.534722
pdb8dl4_A_hinge_2_sigma0.5.pdb,3.671175
pdb8dl4_A_hinge_9_sigma0.5.pdb,3.235029
pdb8dl4_A_hinge_8_sigma1.5.pdb,1.271686
pdb8dl4_A_hinge_10_sigma0.5.pdb,3.532263
pdb8dl4_A_hinge_5_sigma0.5.pdb,3.572176
pdb8dl4_A_hinge_6_sigma0.5.pdb,3.559857
pdb8dl4_A_hinge_0_sigma1.0.pdb,2.410161
pdb8dl4_A_hinge_5_sigma1.0.pdb,2.422425
pdb8dl4_A_hinge_2_sigma1.5.pdb,1.213583
pdb8dl4_A_hinge_10_sigma1.5.pdb,1.212592
pdb8dl4_A_hinge_7_sigma1.5.pdb,1.162723
pdb8dl4_A_hinge_1_sigma1.5.pdb,1.301523
pdb8dl4_A_hinge_0_sigma0.5.pdb,3.557231
pdb8dl4_A_hinge_4_sigma1.0.pdb,2.596874
pdb8dl4_A_hinge_3_sigma1.5.pdb,1.262736
pdb8dl4_A_hinge_4_sigma0.5.pdb,3.447717
pdb8dl4_A_hinge_7_sigma1.0.pdb,2.358296
pdb8dl4_A_hinge_1_sigma0.5.pdb,3.734614
pdb8dl4_A_hinge_9_sigma1.5.pdb,1.130713
pdb8dl4_A_hinge_6_sigma1.0.pdb,2.509709
pdb8dl4_A_hinge_1_sigma1.0.pdb,2.306095
pdb8dl4_A_hinge_9_sigma1.0.pdb,2.441997
pdb8dl4_A_hinge_0_sigma1.5.pdb,1.182706
pdb8dl4_A_hinge_2_sigma1.0.pdb,2.546182
pdb8dl4_A_hinge_10_sigma1.0.pdb,2.54668
pdb8dl4_A_hinge_4_sigma1.5.pdb,1.260532
pdb8dl4_A_hinge_3_sigma1.0.pdb,2.487768
pdb8dl4_A_hinge_5_sigma1.5.pdb,1.321117
pdb8dl4_A_hinge_3_sigma0.5.pdb,3.530962
pdb8dl4_A_hinge_6_sigma1.5.pdb,1.3202
pdb8dl4_A_hinge_8_sigma1.0.pdb,2.628455
pdb8dl4_A_hinge_8_sigma0.5.pdb,3.464598
pdb3pbi_A_hinge_2_sigma0.5.pdb,0.209081
pdb3pbi_A_hinge_7_sigma1.5.pdb,0.073116
pdb3pbi_A_hinge_5_sigma1.5.pdb,0.095858
pdb3pbi_A_hinge_7_sigma1.0.pdb,0.136395
pdb3pbi_A_hinge_0_sigma0.5.pdb,0.207774
pdb3pbi_A_hinge_3_sigma1.5.pdb,0.041077
pdb3pbi_A_hinge_1_sigma1.0.pdb,0.126637
pdb3pbi_A_hinge_6_sigma1.5.pdb,0.036403
pdb3pbi_A_hinge_5_sigma0.5.pdb,0.196529
pdb3pbi_A_hinge_8_sigma1.0.pdb,0.129465
pdb3pbi_A_hinge_3_sigma1.0.pdb,0.117314
pdb3pbi_A_hinge_6_sigma0.5.pdb,0.213217
pdb3pbi_A_hinge_0_sigma1.0.pdb,0.230949
pdb3pbi_A_hinge_4_sigma1.0.pdb,0.137429
pdb3pbi_A_hinge_0_sigma1.5.pdb,0.099206
pdb3pbi_A_hinge_8_sigma1.5.pdb,0.072106
pdb3pbi_A_hinge_1_sigma0.5.pdb,0.21048
pdb3pbi_A_hinge_2_sigma1.5.pdb,0.077991
pdb3pbi_A_hinge_3_sigma0.5.pdb,0.216806
pdb3pbi_A_hinge_1_sigma1.5.pdb,0.062571
pdb3pbi_A_hinge_8_sigma0.5.pdb,0.200671
pdb3pbi_A_hinge_6_sigma1.0.pdb,0.142482
pdb3pbi_A_hinge_4_sigma1.5.pdb,0.06482
pdb3pbi_A_hinge_7_sigma0.5.pdb,0.206738
pdb3pbi_A_hinge_2_sigma1.0.pdb,0.12123
pdb3pbi_A_hinge_5_sigma1.0.pdb,0.116076
pdb3pbi_A_hinge_4_sigma0.5.pdb,0.212141
pdb4qsj_B_hinge_7_sigma0.5.pdb,0.504967
pdb4qsj_B_hinge_8_sigma0.5.pdb,0.514605
pdb4qsj_B_hinge_10_sigma0.5.pdb,0.533828
pdb4qsj_B_hinge_3_sigma1.5.pdb,0.132944
pdb4qsj_B_hinge_2_sigma1.0.pdb,0.319922
pdb4qsj_B_hinge_5_sigma0.5.pdb,0.565318
pdb4qsj_B_hinge_0_sigma0.5.pdb,0.56103
pdb4qsj_B_hinge_8_sigma1.0.pdb,0.350396
pdb4qsj_B_hinge_3_sigma0.5.pdb,0.542865
pdb4qsj_B_hinge_5_sigma1.0.pdb,0.361482
pdb4qsj_B_hinge_2_sigma1.5.pdb,0.149267
pdb4qsj_B_hinge_7_sigma1.0.pdb,0.319232
pdb4qsj_B_hinge_2_sigma0.5.pdb,0.570769
pdb4qsj_B_hinge_1_sigma1.0.pdb,0.353128
pdb4qsj_B_hinge_8_sigma1.5.pdb,0.147384
pdb4qsj_B_hinge_4_sigma1.5.pdb,0.07961
pdb4qsj_B_hinge_1_sigma1.5.pdb,0.124229
pdb4qsj_B_hinge_0_sigma1.5.pdb,0.133688
pdb4qsj_B_hinge_6_sigma1.0.pdb,0.297104
pdb4qsj_B_hinge_4_sigma0.5.pdb,0.558646
pdb4qsj_B_hinge_10_sigma1.5.pdb,0.122486
pdb4qsj_B_hinge_10_sigma1.0.pdb,0.302621
pdb4qsj_B_hinge_1_sigma0.5.pdb,0.555909
pdb4qsj_B_hinge_6_sigma0.5.pdb,0.560316
pdb4qsj_B_hinge_6_sigma1.5.pdb,0.143935
pdb4qsj_B_hinge_3_sigma1.0.pdb,0.375397
pdb4qsj_B_hinge_4_sigma1.0.pdb,0.388869
pdb4qsj_B_hinge_7_sigma1.5.pdb,0.15901
pdb4qsj_B_hinge_9_sigma0.5.pdb,0.504215
pdb4qsj_B_hinge_5_sigma1.5.pdb,0.101125
pdb4qsj_B_hinge_9_sigma1.0.pdb,0.215989
pdb4qsj_B_hinge_9_sigma1.5.pdb,0.100126
pdb4qsj_B_hinge_0_sigma1.0.pdb,0.395014
pdb7f1j_A_hinge_7_sigma1.0.pdb,0.330297
pdb7f1j_A_hinge_3_sigma1.0.pdb,0.282421
pdb7f1j_A_hinge_0_sigma0.5.pdb,0.427475
pdb7f1j_A_hinge_8_sigma1.5.pdb,0.083617
pdb7f1j_A_hinge_1_sigma1.5.pdb,0.137355
pdb7f1j_A_hinge_2_sigma0.5.pdb,0.410602
pdb7f1j_A_hinge_2_sigma1.0.pdb,0.275898
pdb7f1j_A_hinge_6_sigma1.0.pdb,0.234761
pdb7f1j_A_hinge_7_sigma0.5.pdb,0.373594
pdb7f1j_A_hinge_1_sigma0.5.pdb,0.453624
pdb7f1j_A_hinge_3_sigma0.5.pdb,0.427657
pdb7f1j_A_hinge_1_sigma1.0.pdb,0.327241
pdb7f1j_A_hinge_3_sigma1.5.pdb,0.080429
pdb7f1j_A_hinge_0_sigma1.0.pdb,0.254808
pdb7f1j_A_hinge_0_sigma1.5.pdb,0.115469
pdb7f1j_A_hinge_8_sigma0.5.pdb,0.3566
pdb7f1j_A_hinge_5_sigma0.5.pdb,0.342856
pdb7f1j_A_hinge_6_sigma0.5.pdb,0.387393
pdb7f1j_A_hinge_4_sigma1.0.pdb,0.266736
pdb7f1j_A_hinge_5_sigma1.5.pdb,0.126422
pdb7f1j_A_hinge_6_sigma1.5.pdb,0.081139
pdb7f1j_A_hinge_4_sigma1.5.pdb,0.080895
pdb7f1j_A_hinge_7_sigma1.5.pdb,0.101023
pdb7f1j_A_hinge_4_sigma0.5.pdb,0.362938
pdb7f1j_A_hinge_5_sigma1.0.pdb,0.296537
pdb7f1j_A_hinge_2_sigma1.5.pdb,0.115182
pdb4gpn_A_hinge_1_sigma1.5.pdb,0.602981
pdb4gpn_A_hinge_10_sigma1.0.pdb,1.010906
pdb4gpn_A_hinge_3_sigma1.0.pdb,1.124982
pdb4gpn_A_hinge_3_sigma0.5.pdb,1.895137
pdb4gpn_A_hinge_0_sigma0.5.pdb,1.86505
pdb4gpn_A_hinge_0_sigma1.0.pdb,1.296513
pdb4gpn_A_hinge_4_sigma1.0.pdb,1.110808
pdb4gpn_A_hinge_7_sigma1.0.pdb,1.209014
pdb4gpn_A_hinge_4_sigma1.5.pdb,0.549838
pdb4gpn_A_hinge_9_sigma1.5.pdb,0.477764
pdb4gpn_A_hinge_9_sigma0.5.pdb,1.769221
pdb4gpn_A_hinge_7_sigma1.5.pdb,0.501831
pdb4gpn_A_hinge_2_sigma1.0.pdb,1.152422
pdb4gpn_A_hinge_5_sigma1.5.pdb,0.536242
pdb4gpn_A_hinge_1_sigma1.0.pdb,1.284863
pdb4gpn_A_hinge_7_sigma0.5.pdb,1.824049
pdb4gpn_A_hinge_6_sigma0.5.pdb,1.740806
pdb4gpn_A_hinge_6_sigma1.5.pdb,0.467249
pdb4gpn_A_hinge_5_sigma0.5.pdb,1.712962
pdb4gpn_A_hinge_8_sigma1.0.pdb,1.143235
pdb4gpn_A_hinge_4_sigma0.5.pdb,1.850786
pdb4gpn_A_hinge_3_sigma1.5.pdb,0.416597
pdb4gpn_A_hinge_9_sigma1.0.pdb,1.214841
pdb4gpn_A_hinge_8_sigma1.5.pdb,0.505349
pdb4gpn_A_hinge_1_sigma0.5.pdb,1.776579
pdb4gpn_A_hinge_2_sigma0.5.pdb,1.797401
pdb4gpn_A_hinge_5_sigma1.0.pdb,1.095476
pdb4gpn_A_hinge_2_sigma1.5.pdb,0.576172
pdb4gpn_A_hinge_10_sigma1.5.pdb,0.42011
pdb4gpn_A_hinge_8_sigma0.5.pdb,1.684523
pdb4gpn_A_hinge_6_sigma1.0.pdb,1.199119
pdb4gpn_A_hinge_0_sigma1.5.pdb,0.508736
pdb4gpn_A_hinge_10_sigma0.5.pdb,1.732148
pdb6qcb_A_hinge_0_sigma1.0.pdb,0.026663
pdb6qcb_A_hinge_3_sigma0.5.pdb,0.08157
pdb6qcb_A_hinge_2_sigma1.0.pdb,0.046811
pdb6qcb_A_hinge_3_sigma1.5.pdb,0.026429
pdb6qcb_A_hinge_0_sigma1.5.pdb,0.033077
pdb6qcb_A_hinge_3_sigma1.0.pdb,0.052001
pdb6qcb_A_hinge_2_sigma0.5.pdb,0.069989
pdb6qcb_A_hinge_1_sigma1.5.pdb,0.022875
pdb6qcb_A_hinge_1_sigma1.0.pdb,0.062355
pdb6qcb_A_hinge_0_sigma0.5.pdb,0.079442
pdb6qcb_A_hinge_2_sigma1.5.pdb,0.016791
pdb6qcb_A_hinge_1_sigma0.5.pdb,0.062839
pdb7m6c_A_hinge_1_sigma1.0.pdb,0.049983
pdb7m6c_A_hinge_3_sigma1.5.pdb,0.033916
pdb7m6c_A_hinge_0_sigma0.5.pdb,0.090093
pdb7m6c_A_hinge_2_sigma0.5.pdb,0.11114
pdb7m6c_A_hinge_1_sigma0.5.pdb,0.089055
pdb7m6c_A_hinge_2_sigma1.5.pdb,0.049554
pdb7m6c_A_hinge_2_sigma1.0.pdb,0.059306
pdb7m6c_A_hinge_1_sigma1.5.pdb,0.024399
pdb7m6c_A_hinge_0_sigma1.0.pdb,0.060135
pdb7m6c_A_hinge_4_sigma1.0.pdb,0.044579
pdb7m6c_A_hinge_3_sigma0.5.pdb,0.091902
pdb7m6c_A_hinge_4_sigma0.5.pdb,0.09541
pdb7m6c_A_hinge_4_sigma1.5.pdb,0.039316
pdb7m6c_A_hinge_3_sigma1.0.pdb,0.064562
pdb7m6c_A_hinge_0_sigma1.5.pdb,0.037749
pdb4jun_A_hinge_10_sigma1.5.pdb,0.263802
pdb4jun_A_hinge_7_sigma1.0.pdb,0.622089
pdb4jun_A_hinge_4_sigma1.0.pdb,0.584159
pdb4jun_A_hinge_0_sigma1.0.pdb,0.622807
pdb4jun_A_hinge_4_sigma0.5.pdb,0.936559
pdb4jun_A_hinge_8_sigma1.5.pdb,0.222498
pdb4jun_A_hinge_5_sigma1.0.pdb,0.661276
pdb4jun_A_hinge_6_sigma1.5.pdb,0.214046
pdb4jun_A_hinge_8_sigma0.5.pdb,0.904864
pdb4jun_A_hinge_1_sigma1.5.pdb,0.25455
pdb4jun_A_hinge_10_sigma0.5.pdb,0.89007
pdb4jun_A_hinge_2_sigma1.5.pdb,0.216509
pdb4jun_A_hinge_9_sigma0.5.pdb,0.903176
pdb4jun_A_hinge_3_sigma1.5.pdb,0.25137
pdb4jun_A_hinge_6_sigma1.0.pdb,0.562711
pdb4jun_A_hinge_5_sigma0.5.pdb,0.974536
pdb4jun_A_hinge_0_sigma0.5.pdb,0.98156
pdb4jun_A_hinge_5_sigma1.5.pdb,0.274355
pdb4jun_A_hinge_1_sigma1.0.pdb,0.59105
pdb4jun_A_hinge_8_sigma1.0.pdb,0.59611
pdb4jun_A_hinge_10_sigma1.0.pdb,0.64714
pdb4jun_A_hinge_9_sigma1.5.pdb,0.263897
pdb4jun_A_hinge_6_sigma0.5.pdb,0.918478
pdb4jun_A_hinge_0_sigma1.5.pdb,0.223361
pdb4jun_A_hinge_9_sigma1.0.pdb,0.63861
pdb4jun_A_hinge_7_sigma0.5.pdb,0.952657
pdb4jun_A_hinge_3_sigma1.0.pdb,0.602017
pdb4jun_A_hinge_7_sigma1.5.pdb,0.224828
pdb4jun_A_hinge_2_sigma0.5.pdb,1.042713
pdb4jun_A_hinge_1_sigma0.5.pdb,0.917941
pdb4jun_A_hinge_3_sigma0.5.pdb,0.926321
pdb4jun_A_hinge_2_sigma1.0.pdb,0.597504
pdb4jun_A_hinge_4_sigma1.5.pdb,0.194456
pdb1icy_A_hinge_0_sigma1.0.pdb,0.004591
pdb1icy_A_hinge_0_sigma0.5.pdb,0.012649
pdb1icy_A_hinge_0_sigma1.5.pdb,0.002463
pdb7evk_B_hinge_1_sigma1.5.pdb,0.498903
pdb7evk_B_hinge_5_sigma1.5.pdb,0.386524
pdb7evk_B_hinge_4_sigma1.0.pdb,0.966285
pdb7evk_B_hinge_0_sigma1.5.pdb,0.495474
pdb7evk_B_hinge_7_sigma1.5.pdb,0.446273
pdb7evk_B_hinge_2_sigma1.5.pdb,0.495996
pdb7evk_B_hinge_3_sigma0.5.pdb,1.462494
pdb7evk_B_hinge_6_sigma1.5.pdb,0.375009
pdb7evk_B_hinge_4_sigma1.5.pdb,0.494396
pdb7evk_B_hinge_6_sigma1.0.pdb,0.908248
pdb7evk_B_hinge_8_sigma1.5.pdb,0.43753
pdb7evk_B_hinge_10_sigma0.5.pdb,1.450087
pdb7evk_B_hinge_2_sigma0.5.pdb,1.515991
pdb7evk_B_hinge_10_sigma1.0.pdb,0.975432
pdb7evk_B_hinge_6_sigma0.5.pdb,1.519308
pdb7evk_B_hinge_8_sigma1.0.pdb,0.909378
pdb7evk_B_hinge_9_sigma1.5.pdb,0.466673
pdb7evk_B_hinge_7_sigma0.5.pdb,1.400939
pdb7evk_B_hinge_0_sigma0.5.pdb,1.457316
pdb7evk_B_hinge_7_sigma1.0.pdb,0.919227
pdb7evk_B_hinge_9_sigma0.5.pdb,1.362267
pdb7evk_B_hinge_5_sigma0.5.pdb,1.489309
pdb7evk_B_hinge_1_sigma1.0.pdb,0.981773
pdb7evk_B_hinge_2_sigma1.0.pdb,1.003732
pdb7evk_B_hinge_3_sigma1.5.pdb,0.470011
pdb7evk_B_hinge_5_sigma1.0.pdb,0.947943
pdb7evk_B_hinge_3_sigma1.0.pdb,0.911301
pdb7evk_B_hinge_8_sigma0.5.pdb,1.424465
pdb7evk_B_hinge_0_sigma1.0.pdb,1.007667
pdb7evk_B_hinge_4_sigma0.5.pdb,1.448947
pdb7evk_B_hinge_1_sigma0.5.pdb,1.480055
pdb7evk_B_hinge_9_sigma1.0.pdb,0.965711
pdb7evk_B_hinge_10_sigma1.5.pdb,0.414223
pdb6wyi_A_hinge_0_sigma1.0.pdb,0.282212
pdb6wyi_A_hinge_1_sigma0.5.pdb,0.400566
pdb6wyi_A_hinge_1_sigma1.0.pdb,0.324641
pdb6wyi_A_hinge_10_sigma0.5.pdb,0.41756
pdb6wyi_A_hinge_8_sigma1.5.pdb,0.133889
pdb6wyi_A_hinge_1_sigma1.5.pdb,0.133487
pdb6wyi_A_hinge_0_sigma0.5.pdb,0.419
pdb6wyi_A_hinge_8_sigma1.0.pdb,0.246779
pdb6wyi_A_hinge_4_sigma1.0.pdb,0.317994
pdb6wyi_A_hinge_3_sigma0.5.pdb,0.420241
pdb6wyi_A_hinge_8_sigma0.5.pdb,0.412399
pdb6wyi_A_hinge_0_sigma1.5.pdb,0.181372
pdb6wyi_A_hinge_2_sigma0.5.pdb,0.44461
pdb6wyi_A_hinge_6_sigma0.5.pdb,0.457447
pdb6wyi_A_hinge_7_sigma1.0.pdb,0.298482
pdb6wyi_A_hinge_4_sigma0.5.pdb,0.410436
pdb6wyi_A_hinge_6_sigma1.0.pdb,0.297019
pdb6wyi_A_hinge_7_sigma0.5.pdb,0.442617
pdb6wyi_A_hinge_10_sigma1.5.pdb,0.177485
